Date,Open,High,Low,Close,Adj Close,Volume,Stock Name
10/1/2021,141.89999389648438,142.9199981689453,139.11000061035156,142.64999389648438,141.6201629638672,94639600,AAPL
10/1/2021,604.2399902,614.9899902,597.5100098,613.1500244140625,613.1500244140625,4090800,NFLX
10/1/2021,112,112.30000305175781,110.30000305175781,111.55999755859375,109.36929321289062,5315200,TSM
10/1/2021,52.779998779296875,53.20000076293945,52.56999969482422,53.02000045776367,51.10018539428711,16277400,KO
10/1/2021,14.260000228881836,14.369999885559082,14.010000228881836,14.15999984741211,13.644224166870117,51880900,F
10/1/2021,449.7300109863281,451.0799865722656,440.7600098,448.3299865722656,444.6310119628906,1860700,COST
10/1/2021,172.27999877929688,177.32000732421875,171.97000122070312,176.00999450683594,176.00999450683594,12165000,DIS
10/1/2021,54.02000045776367,54.560001373291016,53.91999816894531,54.29999923706055,50.87765884399414,18618400,VZ
10/1/2021,271.5,276.3399963378906,268.7699890136719,275.2600098,275.2600098,4756000,CRM
10/1/2021,53.650001525878906,54.11000061035156,53.04999923706055,53.86000061035156,51.44612503051758,19895100,INTC
10/1/2021,222.85000610351562,226.72000122070312,220.60000610351562,226,226,9113600,BA
10/1/2021,116.66000366210938,116.86000061035156,113.62000274658203,115.75,109.76004028320312,4267800,BX
10/1/2021,361.7300109863281,362.8900146484375,356.4800109863281,360.9200134277344,354.1761474609375,587800,NOC
10/1/2021,261.4549865722656,265.82000732421875,260.1099853515625,264.6499938964844,264.6499938964844,4560400,PYPL
10/1/2021,152.02000427246094,155.9600067138672,150.55999755859375,155.36000061035156,155.36000061035156,1612300,ENPH
10/1/2021,36.630001068115234,36.66999816894531,35.25999832,35.380001068115234,35.380001068115234,34919900,NIO
10/1/2021,263.1700134277344,264.8500061035156,257.09698486328125,263.1600036621094,263.1600036621094,1135300,ZS
10/1/2021,36.75,36.75999832,35.08000183105469,35.459999084472656,35.459999084472656,7770600,XPEV
10/4/2021,265.5,268.9899902,258.7066650390625,260.5100098,260.5100098,91449900,TSLA
10/4/2021,287.3999938964844,287.75,280.25,283.1099853515625,279.9696350097656,31350700,MSFT
10/4/2021,139.38999938964844,140.39999389648438,137.60000610351562,138.7899932861328,134.5935516357422,5816000,PG
10/4/2021,335.5299987792969,335.94000244140625,322.70001220703125,326.2300109863281,326.2300109863281,42885000,META
10/4/2021,163.96949768066406,163.99949645996094,158.8125,159.48899841308594,159.48899841308594,90462000,AMZN
10/4/2021,135.69949340820312,135.6999969482422,131.1665039,133.76499938964844,133.76499938964844,31530000,GOOG
10/4/2021,101.73999786376953,101.8499984741211,99.81999969482422,100.33999633789062,100.33999633789062,41967100,AMD
10/4/2021,141.75999450683594,142.2100067138672,138.27000427246094,139.13999938964844,138.13551330566406,98322000,AAPL
10/4/2021,613.3900146484375,626.1300048828125,594.6799926757812,603.3499755859375,603.3499755859375,4995900,NFLX
10/4/2021,111,111.43000030517578,108.5199966430664,109.0199966430664,106.8791732788086,8514500,TSM
10/4/2021,53.060001373291016,53.529998779296875,52.400001525878906,52.99000168,51.07128143310547,18973400,KO
10/4/2021,14.270000457763672,14.789999961853027,14.220000267028809,14.350000381469727,13.827301979064941,78332500,F
10/4/2021,448.3399963378906,449.3500061035156,436.1700134277344,440.1400146484375,436.50860595703125,2264000,COST
10/4/2021,175.55999755859375,175.9600067138672,172.6699981689453,173.4600067138672,173.4600067138672,7200600,DIS
10/4/2021,54.45000076293945,54.849998474121094,54.279998779296875,54.5,51.06505203,18159200,VZ
10/4/2021,275.2200012207031,275.29998779296875,266.1400146484375,270.8599853515625,270.8599853515625,6393800,CRM
10/4/2021,53.93000030517578,54.33000183105469,53.08000183105469,53.470001220703125,51.073604583740234,27353300,INTC
10/4/2021,225.67999267578125,227.97000122070312,222,223.7899932861328,223.7899932861328,6946100,BA
10/4/2021,112.9000015258789,114.62000274658203,108.80999755859375,110.94999694824219,105.20843505859375,7681600,BX
10/4/2021,361.6499938964844,367.2900085449219,361.4899902,365.6700134277344,358.8374328613281,893800,NOC
10/4/2021,261.8380126953125,262.57000732421875,251.58999633789062,255.00999450683594,255.00999450683594,7267200,PYPL
10/4/2021,153.5399932861328,153.72000122070312,144.47000122070312,145.02999877929688,145.02999877929688,2126800,ENPH
10/4/2021,35.02000045776367,35.02000045776367,33.279998779296875,33.400001525878906,33.400001525878906,40823100,NIO
10/4/2021,261.3500061035156,261.3500061035156,248.3300018310547,251.86000061035156,251.86000061035156,2245600,ZS
10/4/2021,35.18000030517578,35.20000076293945,33.52000045776367,34.11000061035156,34.11000061035156,6557200,XPEV
10/5/2021,261.6000061035156,265.7699890136719,258.0666809082031,260.1966552734375,260.1966552734375,55297800,TSLA
10/5/2021,284.04998779296875,290.3999938964844,284.04998779296875,288.7600098,285.55694580078125,24993000,MSFT
10/5/2021,138.8000030517578,140.52000427246094,138.72000122070312,139.3300018310547,135.11724853515625,6902700,PG
10/5/2021,328.5799865722656,335.17999267578125,326.1600036621094,332.9599914550781,332.9599914550781,35377900,META
10/5/2021,160.22500610351562,163.0364990234375,160.1230010986328,161.0500030517578,161.0500030517578,65384000,AMZN
10/5/2021,134,137.36199951171875,134,136.177002,136.177002,24126000,GOOG
10/5/2021,100.91999816894531,102.87000274658203,100.61000061035156,101.80999755859375,101.80999755859375,31455200,AMD
10/5/2021,139.49000549316406,142.24000549316406,139.36000061035156,141.11000061035156,140.09127807617188,80861100,AAPL
10/5/2021,606.9400024414062,640.3900146484375,606.8900146484375,634.8099975585938,634.8099975585938,9534300,NFLX
10/5/2021,109.80000305175781,110.3499984741211,109.22000122070312,109.26000213623047,107.11446380615234,8039600,TSM
10/5/2021,53.02000045776367,53.470001220703125,52.93000030517578,53.08000183105469,51.158016204833984,17173100,KO
10/5/2021,14.43999958,14.43999958,14.109999656677246,14.289999961853027,13.769488334655762,55915800,F
10/5/2021,439.5799865722656,449.1099853515625,439.25,446.2399902,442.5582580566406,1808700,COST
10/5/2021,173.8300018310547,176.24000549316406,173.61000061035156,174.61000061035156,174.61000061035156,6798200,DIS
10/5/2021,54.63999938964844,54.810001373291016,54.31999969482422,54.50999832,51.07442092895508,13218200,VZ
10/5/2021,272.1099853515625,273.54998779296875,271.0299987792969,271.7699890136719,271.7699890136719,4050400,CRM
10/5/2021,53.54999923706055,54.34000015258789,53.47999954223633,53.95000076293945,51.53208923339844,18129400,INTC
10/5/2021,224.27000427246094,226.4499969482422,222.4199981689453,224.4199981689453,224.4199981689453,5687300,BA
10/5/2021,112.5,115.30000305175781,111.56999969482422,114.80999755859375,108.86868286132812,3422400,BX
10/5/2021,365.3800048828125,371.2699890136719,363.79998779296875,369.8800048828125,362.96875,569700,NOC
10/5/2021,255.22000122070312,262.7699890136719,253.58999633789062,260.1499938964844,260.1499938964844,6326600,PYPL
10/5/2021,146,149.72999572753906,144.89999389648438,147.41000366210938,147.41000366210938,1411200,ENPH
10/5/2021,33.29999923706055,34.310001373291016,33.27000045776367,33.869998931884766,33.869998931884766,26441300,NIO
10/5/2021,253.4499969482422,260,252.5,258.5,258.5,1506500,ZS
10/5/2021,34.25999832,35.74000168,34.255001068115234,35.52000045776367,35.52000045776367,5425300,XPEV
10/6/2021,258.73333740234375,262.2200012207031,257.7399902,260.9166564941406,260.9166564941406,43898400,TSLA
10/6/2021,285.7799987792969,293.6300048828125,285.5100098,293.1099853515625,289.8586730957031,28002600,MSFT
10/6/2021,138.99000549316406,141.25999450683594,138.6199951171875,141.19000244140625,136.92100524902344,5332900,PG
10/6/2021,329.7399902,334.3800048828125,325.79998779296875,333.6400146484375,333.6400146484375,26443000,META
10/6/2021,160.67649841308594,163.2169952392578,159.93099975585938,163.10049438476562,163.10049438476562,50660000,AMZN
10/6/2021,134.62550354003906,137.8520050048828,134.4864959716797,137.3540039,137.3540039,19764000,GOOG
10/6/2021,100.44999694824219,103.72000122070312,100.3499984741211,103.63999938964844,103.63999938964844,39071700,AMD
10/6/2021,139.47000122070312,142.14999389648438,138.3699951171875,142,140.97486877441406,83221100,AAPL
10/6/2021,628.1799926757812,639.8699951171875,626.3599853515625,639.0999755859375,639.0999755859375,4580400,NFLX
10/6/2021,108.44000244140625,109.5199966430664,107.58000183105469,109.33999633789062,107.19288635253906,7553600,TSM
10/6/2021,52.77000045776367,53.77000045776367,52.50999832,53.709999084472656,51.765201568603516,21284500,KO
10/6/2021,14.140000343322754,14.34000015258789,13.890000343322754,14.119999885559082,13.605680465698242,61020300,F
10/6/2021,443.92999267578125,449.7799987792969,442.3800048828125,449.3399963378906,445.6327209472656,1334600,COST
10/6/2021,173,175.7100067138672,171.5500030517578,175.47999572753906,175.47999572753906,6005200,DIS
10/6/2021,54.34000015258789,54.59000015258789,54.00999832,54.529998779296875,51.093162536621094,21339800,VZ
10/6/2021,269.6700134277344,275.4899902,267.5,275.2699890136719,275.2699890136719,4745500,CRM
10/6/2021,53.47999954223633,54.06999969482422,53.06999969482422,53.97999954223633,51.56074523925781,20059600,INTC
10/6/2021,221.0800018310547,225.07000732421875,219.1999969482422,224.99000549316406,224.99000549316406,7157600,BA
10/6/2021,113.16999816894531,114.31999969482422,111.33000183105469,113.87000274658203,107.97733306884766,2714800,BX
10/6/2021,368.70001220703125,377.4700012207031,366.57000732421875,377.32000732421875,370.26971435546875,839900,NOC
10/6/2021,256.2900085449219,264.3900146484375,256.0299987792969,264.05999755859375,264.05999755859375,4615300,PYPL
10/6/2021,144.36000061035156,155.85000610351562,143.4499969482422,153.5800018310547,153.5800018310547,2355600,ENPH
10/6/2021,33.40999984741211,34.15999984741211,33.16999816894531,33.65999984741211,33.65999984741211,22885100,NIO
10/6/2021,256.2799987792969,265.6149902,255.10499572753906,264.25,264.25,1900600,ZS
10/6/2021,34.849998474121094,36.11800003051758,34.720001220703125,35.75,35.75,5469600,XPEV
10/7/2021,261.82000732421875,268.3333435058594,261.1266784667969,264.53668212890625,264.53668212890625,57587400,TSLA
10/7/2021,295.17999267578125,296.6400146484375,293.9200134277344,294.8500061035156,291.5794372558594,20430500,MSFT
10/7/2021,141.75,143.02999877929688,141.75,142.32000732421875,138.0168457,5334600,PG
10/7/2021,337,338.8399963378906,328.9800109863281,329.2200012207031,329.2200012207031,28307500,META
10/7/2021,164.57699584960938,166.28750610351562,164.1529998779297,165.1215057373047,165.1215057373047,48182000,AMZN
10/7/2021,138.86300659179688,140.15444946289062,138.56300354003906,139.1855010986328,139.1855010986328,18250000,GOOG
10/7/2021,104.5999984741211,107.94999694824219,104.45999908447266,106.44999694824219,106.44999694824219,41543100,AMD
10/7/2021,143.05999755859375,144.22000122070312,142.72000122070312,143.2899932861328,142.25555419921875,61732700,AAPL
10/7/2021,642.2299805,646.8400268554688,630.4500122070312,631.8499755859375,631.8499755859375,3556900,NFLX
10/7/2021,111,111.70999908447266,110.48999786376953,110.83000183105469,108.65364074707031,7821900,TSM
10/7/2021,53.99000168,54.279998779296875,53.810001373291016,53.880001068115234,51.929046630859375,13774400,KO
10/7/2021,14.34000015258789,14.949999809265137,14.31000042,14.890000343322754,14.347634315490723,96557500,F
10/7/2021,456.4700012207031,459.5899963378906,452.07000732421875,452.8699951171875,449.1335754394531,1966200,COST
10/7/2021,177.6999969482422,179.6300048828125,177.3300018310547,177.7100067138672,177.7100067138672,7780000,DIS
10/7/2021,54.040000915527344,54.349998474121094,53.83000183105469,53.900001525878906,51.102638244628906,18069600,VZ
10/7/2021,276.8999938964844,279.5,274.0799865722656,274.5799865722656,274.5799865722656,5374200,CRM
10/7/2021,54.31999969482422,54.99000168,54.119998931884766,54.18000030517578,51.75178527832031,20704400,INTC
10/7/2021,227.33999633789062,229,225.89999389648438,226.47999572753906,226.47999572753906,7748500,BA
10/7/2021,115.22000122070312,116.83000183105469,114.95999908447266,115.27999877929688,109.31436157226562,3610100,BX
10/7/2021,378,383.8500061035156,378,382.70001220703125,375.5491943359375,696200,NOC
10/7/2021,265.95001220703125,268.6929931640625,263.07000732421875,263.5400085449219,263.5400085449219,5276400,PYPL
10/7/2021,156.1699981689453,162.72999572753906,156,157.22999572753906,157.22999572753906,1966300,ENPH
10/7/2021,35.439998626708984,36.63999938964844,34.90999984741211,35.99000168,35.99000168,67945200,NIO
10/7/2021,266.0199890136719,274.2399902,265.5799865722656,269.8800048828125,269.8800048828125,1706700,ZS
10/7/2021,36.900001525878906,38.880001068115234,36.84000015258789,38.25999832,38.25999832,12748700,XPEV
10/8/2021,265.4033203,265.4599914550781,260.3033447265625,261.8299865722656,261.8299865722656,50215800,TSLA
10/8/2021,296.2200012207031,296.6400146484375,293.7600098,294.8500061035156,291.5794372558594,17685700,MSFT
10/8/2021,142.2899932861328,142.6199951171875,141.0399932861328,141.72999572753906,137.44467163085938,6131800,PG
10/8/2021,331.5100098,333.3999938964844,328.7099914550781,330.04998779296875,330.04998779296875,15946100,META
10/8/2021,165.85000610351562,166.07150268554688,164.41000366210938,164.43099975585938,164.43099975585938,39964000,AMZN
10/8/2021,139.9060059,140.31700134277344,139.42935180664062,140.05599975585938,140.05599975585938,18924000,GOOG
10/8/2021,106.55000305175781,107.27999877929688,104.88999938964844,105.05999755859375,105.05999755859375,30623000,AMD
10/8/2021,144.02999877929688,144.17999267578125,142.55999755859375,142.89999389648438,141.8683624267578,58773200,AAPL
10/8/2021,634.1699829101562,643.7999877929688,630.8599853515625,632.6599731445312,632.6599731445312,3272100,NFLX
10/8/2021,110.9800033569336,111.06999969482422,109.51000213623047,110.04000091552734,107.8791504,5143400,TSM
10/8/2021,54,54.38999938964844,53.900001525878906,54.119998931884766,52.16035461425781,13786800,KO
10/8/2021,14.920000076293945,15.489999771118164,14.850000381469727,15.119999885559082,14.569255828857422,99468900,F
10/8/2021,455.44000244140625,455.75,450,451.8500061035156,448.12200927734375,1545800,COST
10/8/2021,177.92999267578125,178.60000610351562,176.39999389648438,176.74000549316406,176.74000549316406,4132200,DIS
10/8/2021,53.869998931884766,53.970001220703125,53.220001220703125,53.24000168,50.476898193359375,21384600,VZ
10/8/2021,275.5400085449219,276.9200134277344,272.2699890136719,272.4800109863281,272.4800109863281,2683300,CRM
10/8/2021,54.54999923706055,54.58000183105469,53.70000076293945,53.810001373291016,51.39836502075195,16068000,INTC
10/8/2021,226.75,228.7100067138672,225.39999389648438,226.38999938964844,226.38999938964844,4515000,BA
10/8/2021,115.47000122070312,117.31999969482422,115.45999908447266,116.43000030517578,110.40485382080078,1935900,BX
10/8/2021,383.2200012207031,390.94000244140625,382.0199890136719,389.7200012207031,382.4380187988281,690300,NOC
10/8/2021,264.9549865722656,265.4700012207031,259.79998779296875,260.05999755859375,260.05999755859375,4095900,PYPL
10/8/2021,158.4600067138672,159.5,153.58999633789062,154.36000061035156,154.36000061035156,1205100,ENPH
10/8/2021,36.439998626708984,36.54999923706055,35.83000183105469,35.83000183105469,35.83000183105469,31959800,NIO
10/8/2021,272.29998779296875,272.29998779296875,266,266.6600036621094,266.6600036621094,1230200,ZS
10/8/2021,38.400001525878906,38.47999954223633,37.34000015258789,37.65999984741211,37.65999984741211,4624200,XPEV
10/11/2021,262.54998779296875,267.0799865722656,261.8333435058594,263.9800109863281,263.9800109863281,42600900,TSLA
10/11/2021,292.9200134277344,297.9700012207031,292.75,294.2300109863281,290.9663391113281,19298600,MSFT
10/11/2021,142.3699951171875,142.77000427246094,141.77000427246094,142.32000732421875,138.0168457,5995600,PG
10/11/2021,327.6300048828125,330.4599914550781,325.30999755859375,325.45001220703125,325.45001220703125,14708200,META
10/11/2021,163.75,164.62950134277344,161.90499877929688,162.31500244140625,162.31500244140625,40684000,AMZN
10/11/2021,139.8000030517578,140.76365661621094,138.80650329589844,138.84750366210938,138.84750366210938,16584000,GOOG
10/11/2021,104.62000274658203,107.19999694824219,104.0199966430664,104.68000030517578,104.68000030517578,31284400,AMD
10/11/2021,142.27000427246094,144.80999755859375,141.80999755859375,142.80999755859375,141.7790069580078,64452200,AAPL
10/11/2021,633.2000122070312,639.4199829101562,626.7800293,627.0399780273438,627.0399780273438,2862500,NFLX
10/11/2021,110.08000183105469,111.70999908447266,109.9000015258789,110.26000213623047,108.09483337402344,5318500,TSM
10/11/2021,54.209999084472656,54.38999938964844,54.00999832,54.22999954223633,52.26636887,12378500,KO
10/11/2021,15.199999809265137,15.359999656677246,14.970000267028809,15.09000015258789,14.540348052978516,45302300,F
10/11/2021,450.0400085449219,453.69000244140625,449.5400085449219,449.70001220703125,445.9897461,1011700,COST
10/11/2021,176.02000427246094,176.52000427246094,173.47999572753906,173.52000427246094,173.52000427246094,8046300,DIS
10/11/2021,53.25999832,53.290000915527344,51.97999954223633,52.18000030517578,49.47190475463867,32088400,VZ
10/11/2021,271.7799987792969,276.2699890136719,271.5100098,273.75,273.75,2693000,CRM
10/11/2021,53.810001373291016,54.40999984741211,53.41999816894531,53.439998626708984,51.04494094848633,14398800,INTC
10/11/2021,226.5,232.10000610351562,225.32000732421875,226.4499969482422,226.4499969482422,7287000,BA
10/11/2021,115.83000183105469,117.20999908447266,114.45999908447266,114.54000091552734,108.61266326904297,1401600,BX
10/11/2021,390.0400085449219,396.5799865722656,387.8399963378906,393.1600036621094,385.8137512207031,790200,NOC
10/11/2021,257.92999267578125,260.6600036621094,254.69000244140625,255.0500030517578,255.0500030517578,5031700,PYPL
10/11/2021,154.75,165.4600067138672,154.75,161.25999450683594,161.25999450683594,2146100,ENPH
10/11/2021,36.09000015258789,36.52000045776367,35.529998779296875,35.63999938964844,35.63999938964844,25400100,NIO
10/11/2021,263.6000061035156,271.1700134277344,262.0199890136719,267.70001220703125,267.70001220703125,1224400,ZS
10/11/2021,38,38.43000030517578,37.349998474121094,37.41999816894531,37.41999816894531,4319000,XPEV
10/12/2021,266.9766540527344,270.7733459472656,265.5233459472656,268.5733337402344,268.5733337402344,66060000,TSLA
10/12/2021,295.3399963378906,295.44000244140625,292.3500061035156,292.8800048828125,289.6312561035156,17974100,MSFT
10/12/2021,142.60000610351562,143.0399932861328,141.6999969482422,142.11000061035156,137.8131866455078,6734800,PG
10/12/2021,323.0299987792969,324.3800048828125,317.3699951171875,323.7699890136719,323.7699890136719,31658700,META
10/12/2021,162.85000610351562,163.37649536132812,161.81399536132812,162.3665008544922,162.3665008544922,36392000,AMZN
10/12/2021,139.6374969482422,139.69500732421875,136.25,136.71299743652344,136.71299743652344,22536000,GOOG
10/12/2021,105.16999816894531,106.04000091552734,104.33999633789062,105.04000091552734,105.04000091552734,34039900,AMD
10/12/2021,143.22999572753906,143.25,141.0399932861328,141.50999450683594,140.4884033203125,73035900,AAPL
10/12/2021,633.0200195,637.6599731445312,621.9899902,624.9400024414062,624.9400024414062,3227300,NFLX
10/12/2021,110.47000122070312,111.02999877929688,108.55999755859375,109.19999694824219,107.05563354492188,9294600,TSM
10/12/2021,54.41999816894531,54.83000183105469,54.220001220703125,54.22999954223633,52.26636887,19474400,KO
10/12/2021,15.109999656677246,15.680000305175781,15.010000228881836,15.640000343322754,15.07031536102295,89134000,F
10/12/2021,450.1499938964844,452.8500061035156,445.75,446.8699951171875,443.1830749511719,1380900,COST
10/12/2021,173.6199951171875,174.49000549316406,172.5500030517578,173.1300048828125,173.1300048828125,5188400,DIS
10/12/2021,52.18000030517578,52.18000030517578,51.11000061035156,51.33000183105469,48.66602325439453,42154000,VZ
10/12/2021,276.4200134277344,280.75,276.0199890136719,279,279,5970100,CRM
10/12/2021,53.56999969482422,53.720001220703125,52.00999832,52.16999816894531,49.83186721801758,32784300,INTC
10/12/2021,226,228.66000366210938,223.1199951171875,223.57000732421875,223.57000732421875,8486800,BA
10/12/2021,115.94999694824219,117.30000305175781,114.61000061035156,115.94000244140625,109.9402084350586,2365400,BX
10/12/2021,392.6199951171875,394.6499938964844,389.0899963378906,390.07000732421875,382.7814941,715100,NOC
10/12/2021,256,257.9700012207031,253.77999877929688,255.85000610351562,255.85000610351562,4289300,PYPL
10/12/2021,162.1199951171875,172.10000610351562,162.1199951171875,169.83999633789062,169.83999633789062,2438500,ENPH
10/12/2021,35.70000076293945,36.04999923706055,35.18000030517578,35.50999832,35.50999832,26592000,NIO
10/12/2021,270.0799865722656,278.3399963378906,266.7650146484375,277.7200012207031,277.7200012207031,1889200,ZS
10/12/2021,37.75,38.38999938964844,37.20000076293945,37.709999084472656,37.709999084472656,5082500,XPEV
10/13/2021,270.15667724609375,271.8033447265625,268.59332275390625,270.3599853515625,270.3599853515625,42360300,TSLA
10/13/2021,294.9100036621094,297.2799987792969,293.4899902,296.30999755859375,293.0231934,23416300,MSFT
10/13/2021,142.39999389648438,142.75999450683594,141.02999877929688,142.44000244140625,138.13320922851562,5689800,PG
10/13/2021,326.9700012207031,327,322.6600036621094,324.5400085449219,324.5400085449219,14761500,META
10/13/2021,163.48550415039062,164.41900634765625,163.05450439453125,164.21400451660156,164.21400451660156,48402000,AMZN
10/13/2021,137.75,138.5500030517578,136.97650146484375,137.89999389648438,137.89999389648438,16380000,GOOG
10/13/2021,106.27999877929688,109.87999725341797,106.25,109.16000366210938,109.16000366210938,55631900,AMD
10/13/2021,141.24000549316406,141.39999389648438,139.1999969482422,140.91000366210938,139.8927459716797,78762700,AAPL
10/13/2021,632.1799926757812,632.1799926757812,622.0999755859375,629.7600098,629.7600098,2420300,NFLX
10/13/2021,109.31999969482422,110.05000305175781,108.94999694824219,109.9800033569336,107.82032012939453,7845100,TSM
10/13/2021,54.16999816894531,54.43000030517578,53.790000915527344,54.24000168,52.27600860595703,12143300,KO
10/13/2021,15.59000015258789,15.68999958,15.270000457763672,15.510000228881836,14.945050239562988,63363500,F
10/13/2021,448.5400085449219,450.5100098,444.07000732421875,445.29998779296875,441.6260070800781,1621500,COST
10/13/2021,173.6300048828125,173.6999969482422,170.94000244140625,172.9600067138672,172.9600067138672,8914700,DIS
10/13/2021,51.209999084472656,51.40999984741211,50.86000061035156,51.349998474121094,48.68498229980469,27246900,VZ
10/13/2021,280,285.1000061035156,278.6000061035156,284.4100036621094,284.4100036621094,6573500,CRM
10/13/2021,52.380001068115234,52.58000183105469,51.869998931884766,52.25999832,49.91783142089844,18534000,INTC
10/13/2021,224,224.3000030517578,219.36000061035156,221.77999877929688,221.77999877929688,8240200,BA
10/13/2021,117.29000091552734,118.8499984741211,116.08000183105469,118.69000244140625,112.54788970947266,2117600,BX
10/13/2021,389.4800109863281,389.9200134277344,383.5799865722656,388.70001220703125,381.4371032714844,671100,NOC
10/13/2021,258.7300109863281,261.2399902,254.2449951171875,256.3599853515625,256.3599853515625,6024100,PYPL
10/13/2021,171.92999267578125,175.91000366210938,169.82000732421875,173.2100067138672,173.2100067138672,2118300,ENPH
10/13/2021,35.779998779296875,36.68000030517578,35.470001220703125,36.24000168,36.24000168,33439600,NIO
10/13/2021,279.7799987792969,287.9700012207031,279.32000732421875,286.6400146484375,286.6400146484375,1960900,ZS
10/13/2021,38.150001525878906,40,37.880001068115234,39.88999938964844,39.88999938964844,9307200,XPEV
10/14/2021,271.8299865722656,273.4166564941406,271.1166687011719,272.7733459472656,272.7733459472656,36741600,TSLA
10/14/2021,299.2099914550781,303.2699890136719,297.8299865722656,302.75,299.39178466796875,27262900,MSFT
10/14/2021,142.8300018310547,144.30999755859375,142.80999755859375,144.0500030517578,139.6945343017578,6777800,PG
10/14/2021,328.3599853515625,330.5199890136719,327.1000061035156,328.5299987792969,328.5299987792969,14302200,META
10/14/2021,165.12249755859375,165.6300048828125,164.53900146484375,164.9929962158203,164.9929962158203,42190000,AMZN
10/14/2021,139.95199584960938,141.65150451660156,139.33900451660156,141.41200256347656,141.41200256347656,21426000,GOOG
10/14/2021,110.5,112.22000122070312,109.62999725341797,111.98999786376953,111.98999786376953,46900200,AMD
10/14/2021,142.11000061035156,143.8800048828125,141.50999450683594,143.75999450683594,142.722168,69907100,AAPL
10/14/2021,632.2299805,636.8800048828125,626.7899780273438,633.7999877929688,633.7999877929688,2671700,NFLX
10/14/2021,114.13999938964844,114.73999786376953,111.16000366210938,112.55999755859375,110.34965515136719,16930500,TSM
10/14/2021,54.38999938964844,54.810001373291016,54.310001373291016,54.61000061035156,52.63261413574219,13704000,KO
10/14/2021,15.619999885559082,15.619999885559082,15.369999885559082,15.449999809265137,14.887234687805176,50875100,F
10/14/2021,447.1099853515625,451.70001220703125,446.5,450.6600036621094,446.9418029785156,1480400,COST
